,id,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz
1002,1003,a,,4.0,0,10.024337866857552,49,31.462413938457217,45,0.889763779527559,0.610236220472441,0.0789070124076397,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1003,1004,c,57712.0,41.91666666666666,2,23.89692197566213,173,18.09807503161444,42,0.8188976377952756,0.6220472440944882,0.1271434546214973,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1004,1005,c,58598.0,29.35,0,9.752326413743738,25,11.67486300407475,46,0.9566929133858268,0.6614173228346457,0.2264045727031925,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1005,1006,a,68905.0,36.60833333333333,1,10.024337866857552,92,29.2732893072924,43,0.9291338582677166,0.7204724409448819,0.1863934197685766,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1006,1007,a,48856.0,34.225,0,4.937723693629206,10,11.4239145707461,44,0.9488188976377953,0.7165354330708661,0.6008643524327338,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1007,1008,c,61750.0,12.125,0,6.896206156048676,8,14.616832935225515,48,0.9094488188976378,0.5511811023622047,0.2962498257353966,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1008,1009,c,59873.0,5.95,1,7.467430207587688,35,16.095826893353944,46,0.8464566929133859,0.547244094488189,0.1451275616896696,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1009,1010,d,34936.0,18.083333333333336,2,4.31209735146743,37,9.144021357313475,51,0.8582677165354331,0.3149606299212598,0.1231005158232259,a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1010,1011,a,43153.0,14.075,0,7.1682176091624905,13,7.98538710130673,48,0.9173228346456692,0.5590551181102362,0.6867419489753241,b,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1011,1012,c,70818.0,42.35,2,18.810307802433787,138,13.81059435155262,42,0.8031496062992126,0.6062992125984252,0.1141781681304893,d,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1012,1013,c,67205.0,23.175,1,7.467430207587688,21,25.738653927216525,48,0.9724409448818898,0.594488188976378,0.3383521539104977,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1013,1014,a,62281.0,24.8,2,15.274158911954189,50,34.1801320781228,46,0.9881889763779528,0.6377952755905512,0.2750592499651471,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1014,1015,a,57393.0,36.175,0,22.15604867573372,42,31.259519460446818,45,0.937007874015748,0.6889763779527559,0.2633486686184302,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1015,1016,c,64301.0,17.975,2,16.471009305654974,221,10.516228748068006,51,0.8858267716535433,0.3858267716535433,0.3810121288163948,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1016,1017,c,64088.0,22.741666666666667,1,7.222619899785254,22,18.70675846564564,48,0.968503937007874,0.0,0.178725777220131,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1017,1018,c,60581.0,18.40833333333333,2,6.08017179670723,5,6.372909933960939,50,0.9015748031496064,0.421259842519685,0.1066499372647427,b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1018,1019,c,63344.0,40.4,2,5.454545454545455,29,21.31769003793733,41,0.8346456692913385,0.6811023622047244,0.439146800501882,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1019,1020,a,,41.91666666666666,1,3.632068718682892,10,11.455950540958268,43,0.8464566929133859,0.6299212598425197,0.2797992471769134,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1020,1021,a,63521.0,11.908333333333331,0,7.87544738725841,-5,26.657018406632005,48,0.905511811023622,0.547244094488189,0.2633486686184302,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1021,1022,c,63344.0,10.391666666666666,3,11.846814602720114,114,19.443585780525503,48,0.6692913385826772,0.2244094488188976,0.2455039732329569,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1022,1023,a,50769.0,25.016666666666666,0,6.896206156048676,15,14.643529577068987,47,0.968503937007874,0.6377952755905512,0.2297504530879687,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1023,1024,c,51761.0,41.91666666666666,3,3.822476735862563,24,18.039342419558803,39,0.7362204724409449,0.610236220472441,0.0543705562526139,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1024,1025,a,59377.0,18.625,1,9.344309234073013,0,35.86202051426163,49,0.9291338582677166,0.5118110236220472,0.5050885264185139,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1025,1026,c,65965.0,39.31666666666667,2,7.222619899785254,29,25.62652803147393,41,0.8582677165354331,0.7204724409448819,0.0978670012547051,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1026,1027,c,47581.0,4.0,2,9.289906943450251,67,15.108051145145426,43,0.7992125984251969,0.5787401574803149,0.1981040011152934,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1027,1028,c,53426.0,6.275,2,3.632068718682892,25,10.478853449487143,45,0.7519685039370079,0.468503937007874,0.3810121288163948,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1028,1029,c,47617.0,11.366666666666667,1,4.937723693629206,21,14.333848531684698,48,0.8779527559055118,0.4960629921259842,0.1094381709187229,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1029,1030,c,46235.0,4.433333333333334,1,7.467430207587688,42,14.56343965153857,44,0.8267716535433071,0.5787401574803149,0.1968492959710023,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1030,1031,b,62742.0,41.05,0,17.232641374373657,-64,6.153997470844457,45,0.9094488188976378,0.6377952755905512,0.1420605046702913,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1031,1032,a,48927.0,35.2,0,7.87544738725841,36,12.4277083040607,46,0.937007874015748,0.6338582677165354,0.5343649797853061,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1032,1033,a,59023.0,33.25,1,14.240515390121688,92,31.184768863285093,43,0.9606299212598424,0.7677165354330708,0.233235745155444,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1033,1034,b,65257.0,8.116666666666667,2,3.822476735862563,-5,7.029647323310384,47,0.7952755905511811,0.4488188976377952,0.2843998327059807,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1034,1035,a,67311.0,5.733333333333333,0,10.813171080887615,147,28.435014753407337,46,0.889763779527559,0.5826771653543307,0.2383939774153074,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1035,1036,a,58952.0,11.258333333333333,1,11.22118826055834,29,7.803849936771111,49,0.8307086614173228,0.421259842519685,0.3136762860727729,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1036,1037,c,68055.0,33.03333333333333,2,8.58267716535433,45,23.87522832654208,41,0.9606299212598424,0.8188976377952756,0.2456433849156559,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1037,1038,c,57004.0,13.641666666666667,2,16.443808160343593,25,4.178445974427428,50,0.8070866141732284,0.3188976377952756,0.0918722988986477,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1038,1039,c,63592.0,32.05833333333334,1,12.445239799570508,62,12.144723900519882,43,0.9724409448818898,0.7637795275590551,0.3549421441516799,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1039,1040,a,63061.0,10.608333333333334,0,8.201861130994988,7,25.647885344948715,47,0.9212598425196852,0.5866141732283464,0.2372786839537153,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1040,1041,c,70251.0,33.575,0,18.32068718682892,117,6.613179710552199,45,0.9488188976377953,0.6771653543307087,0.137041684093127,d,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1041,1042,a,64017.0,17.21666666666667,1,8.58267716535433,49,20.111001826612338,49,0.9173228346456692,0.5078740157480315,0.4404015056461731,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1042,1043,b,66886.0,16.891666666666666,1,9.398711524695775,32,6.372909933960939,49,0.9133858267716536,0.4921259842519685,0.1897393001533528,b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1043,1044,a,52859.0,16.458333333333332,1,5.264137437365784,29,13.757201067865672,50,0.8937007874015748,0.4448818897637795,0.3444862679492541,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1044,1045,c,61148.0,39.53333333333333,1,6.896206156048676,27,12.336939721792891,41,0.8622047244094488,0.7047244094488189,0.2450857381848599,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1045,1046,b,65044.0,13.966666666666663,0,16.443808160343593,-6,5.737529858086273,49,0.8937007874015748,0.4960629921259842,0.1334169803429527,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1046,1047,c,49211.0,27.291666666666668,3,11.792412312097351,106,12.86019390192497,41,0.9921259842519684,0.7637795275590551,0.2216645754914261,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1047,1048,b,,39.425,1,16.71581961345741,87,5.059435155262049,44,0.9015748031496064,0.6771653543307087,0.1720340164505785,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1048,1049,a,59129.0,21.55,1,20.931997136721545,102,34.035970212168046,49,0.9566929133858268,0.5511811023622047,0.7611877875365956,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1049,1050,c,54311.0,33.141666666666666,1,8.528274874731569,31,13.917380918926511,43,0.9606299212598424,0.7677165354330708,0.1698034295273943,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1050,1051,a,66178.0,14.075,0,2.816034359341446,0,27.911760573275256,48,0.9173228346456692,0.5511811023622047,0.2658580789070124,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1051,1052,c,53674.0,39.31666666666667,2,5.264137437365784,44,6.314177321905297,39,0.8267716535433071,0.7322834645669292,0.2775686602537293,b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1052,1053,a,65009.0,14.941666666666666,3,6.950608446671438,64,7.029647323310384,51,0.7755905511811023,0.2244094488188976,0.2527533807333054,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1053,1054,c,,15.7,0,6.406585540443809,21,12.892229872137136,48,0.9212598425196852,0.5433070866141733,0.0789070124076397,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1054,1055,c,39895.0,40.075,2,2.816034359341446,14,7.595616130392019,39,0.7992125984251969,0.7047244094488189,0.220131046981737,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1055,1056,c,61467.0,22.741666666666667,0,11.819613457408732,51,13.468877335956162,48,0.9606299212598424,0.5984251968503937,0.2219433988568242,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1056,1057,a,60156.0,7.466666666666667,0,18.021474588403724,95,25.386258254882677,47,0.8937007874015748,0.5708661417322834,0.2188763418374459,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1057,1058,b,68162.0,39.53333333333333,3,7.766642806012884,37,5.716172544611494,37,0.7834645669291339,0.7322834645669292,0.1720340164505785,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1058,1059,c,62707.0,19.166666666666664,3,7.1682176091624905,77,20.111001826612338,51,0.8700787401574803,0.326771653543307,0.3182768716018402,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1059,1060,b,61325.0,33.03333333333333,1,4.31209735146743,9,6.981593367992132,44,0.9606299212598424,0.7283464566929134,0.2517774989544123,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1060,1061,c,60050.0,8.333333333333332,1,3.142448103078024,12,18.49318533089785,47,0.8110236220472441,0.4606299212598425,0.1463822668339607,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1061,1062,c,68657.0,39.425,1,22.40085898353615,145,4.653646199241253,42,0.8700787401574803,0.7047244094488189,0.2938798271295134,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1062,1063,a,56401.0,40.18333333333334,1,7.467430207587688,48,19.50765772094984,43,0.8858267716535433,0.6692913385826772,0.2379757423672103,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1063,1064,a,68976.0,42.24166666666667,1,16.253400143163923,85,8.086834340311928,44,0.84251968503937,0.6141732283464567,0.0621776104837585,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1064,1065,c,62990.0,7.466666666666667,1,7.222619899785254,33,18.7494730925952,46,0.8307086614173228,0.5039370078740157,0.1988010595287885,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1065,1066,c,56366.0,8.333333333333332,1,22.67287043664996,135,16.239988759308694,47,0.8385826771653543,0.4921259842519685,0.0757005437055625,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1066,1067,a,55764.0,18.083333333333336,1,7.467430207587688,23,30.229029085288747,50,0.905511811023622,0.4409448818897638,0.64366373902133,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1067,1068,c,57606.0,40.50833333333333,1,5.37294201861131,18,14.06154278488127,44,0.8858267716535433,0.6614173228346457,0.2284957479436777,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1068,1069,c,56578.0,9.091666666666669,1,19.97995705082319,-45,6.730644934663482,47,0.7952755905511811,0.4251968503937008,0.0762581904363585,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1069,1070,a,66922.0,20.466666666666665,0,3.822476735862563,0,24.87902205985668,48,0.9448818897637796,0.5787401574803149,0.3178586365537432,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1070,1071,c,44039.0,39.208333333333336,1,9.697924123120972,127,4.952648587888155,41,0.8740157480314961,0.7125984251968503,0.0528370277429248,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1071,1072,c,61360.0,37.90833333333333,1,10.405153901216892,5,13.244625544470985,43,0.9133858267716536,0.7086614173228346,0.3348668618430224,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1072,1073,c,69330.0,19.058333333333334,0,5.264137437365784,-11,26.21919348039905,48,0.937007874015748,0.5748031496062992,0.5423114456991496,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1073,1074,d,42551.0,34.00833333333334,1,6.950608446671438,36,7.157791204159056,43,0.952755905511811,0.7519685039370079,0.1505646173149309,b,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1074,1075,c,56083.0,5.95,1,15.274158911954189,83,15.748770549388787,46,0.8385826771653543,0.5433070866141733,0.1863934197685766,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1075,1076,a,67276.0,13.75,0,7.766642806012884,20,21.504566530841647,47,0.9291338582677166,0.594488188976378,0.51972675310191,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1076,1077,c,66461.0,38.775,2,16.280601288475303,141,19.06449346634818,41,0.8740157480314961,0.7322834645669292,0.2455039732329569,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1077,1078,d,40957.0,7.683333333333334,1,2.816034359341446,4,5.240972319797667,47,0.8385826771653543,0.5078740157480315,0.1348110971699428,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1078,1079,a,65292.0,13.75,0,7.222619899785254,13,26.657018406632005,49,0.8976377952755905,0.5078740157480315,0.2007528230865746,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1079,1080,c,67914.0,28.48333333333333,1,21.748031496062996,124,6.009835604889701,44,0.9960629921259844,0.7559055118110236,0.3585668479018541,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1080,1081,a,64053.0,15.375,0,2.0,0,13.757201067865672,49,0.905511811023622,0.5039370078740157,0.1033040568799665,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1081,1082,b,71172.0,39.53333333333333,4,7.222619899785254,91,7.344667697063369,34,0.7125984251968503,0.7401574803149606,0.2089781123658162,c,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1082,1083,b,62069.0,5.516666666666667,0,14.675733715103794,9,8.188281579317128,46,0.9094488188976378,0.6023622047244095,0.1714763697197825,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1083,1084,d,29091.0,41.15833333333333,4,9.398711524695775,-17,6.202051426162709,36,0.6771653543307087,0.6377952755905512,0.1024675867837724,f,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1084,1085,a,45952.0,18.083333333333336,1,10.078740157480317,27,5.379794857383729,49,0.9212598425196852,0.484251968503937,0.1935034155862261,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1085,1086,c,65080.0,33.25,1,3.632068718682892,8,17.104959955037234,43,0.9606299212598424,0.7637795275590551,0.178725777220131,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1086,1087,c,61396.0,36.28333333333333,1,11.92841803865426,-45,12.50779822959112,42,0.9251968503937008,0.7519685039370079,0.2792416004461174,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1087,1088,a,56862.0,4.65,3,6.62419470293486,50,3.729942391457074,41,0.6811023622047244,0.5,0.3022445280914541,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1088,1089,a,58668.0,5.95,2,4.448103078024338,39,5.289026275115919,45,0.7795275590551181,0.5039370078740157,0.3440680329011571,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1089,1090,c,61963.0,30.65,1,4.937723693629206,27,10.238583672895883,44,0.9803149606299212,0.7559055118110236,0.1580928481806775,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1090,1091,a,59129.0,29.566666666666663,0,19.35433070866142,105,33.074891105803005,45,0.968503937007874,0.6929133858267716,0.4465356196849296,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1091,1092,c,45668.0,8.333333333333332,3,8.201861130994988,134,6.944218069411269,46,0.6614173228346457,0.3070866141732283,0.2011710581346716,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1092,1093,b,78505.0,41.80833333333333,1,8.71868289191124,65,10.868624420401854,45,0.8818897637795275,0.6299212598425197,0.1803987174125191,d,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1093,1094,c,65434.0,31.51666666666667,1,6.08017179670723,13,23.58156526626388,43,0.9763779527559056,0.7716535433070866,0.2951345322738045,c,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1094,1095,a,57818.0,8.875,0,6.08017179670723,14,9.192075312631726,47,0.8779527559055118,0.5354330708661418,0.273943956503555,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1095,1096,c,62600.0,37.04166666666666,2,17.586256263421618,291,8.88773359561613,39,0.889763779527559,0.7913385826771654,0.1501463822668339,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1096,1097,c,58810.0,36.175,1,17.042233357193986,-32,10.836588450189687,43,0.9330708661417324,0.7244094488188977,0.2779868953018263,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1097,1098,c,70358.0,24.258333333333336,1,8.201861130994988,49,21.184206828719965,47,0.9803149606299212,0.6259842519685039,0.2170639899623588,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1098,1099,c,60121.0,18.625,0,10.323550465282748,50,8.076155683574541,47,0.937007874015748,0.610236220472441,0.2718527812630698,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1099,1100,a,61927.0,19.6,1,13.424481030780244,-18,36.76970633693972,49,0.937007874015748,0.5078740157480315,0.4123797574236721,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1100,1101,d,29764.0,34.983333333333334,4,4.937723693629206,105,3.2921174652241114,29,0.8070866141732284,0.9566929133858268,0.0861564199079883,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1101,1102,c,48042.0,13.75,4,6.760200429491769,142,10.751159196290573,51,0.6259842519685039,0.0354330708661417,0.1756587202007528,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1102,1103,c,64088.0,21.225,1,6.896206156048676,9,19.46494309400028,49,0.952755905511811,0.5393700787401575,0.1010734699567823,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
